Date,MSFT,META,GOOG,AMZN,NFLX,AAPL,TSLA,NVDA,JPM,V,MA,BABA,ADBE,CMCSA,ORCL,WFC,C,DIS,QCOM,IBM,KO,INTC,AMD,HON,TXN,LMT,GS,BKNG,VZ,T,UPS,FDX,ADP,SYK,KMX,CAT,CNI,WM,ECL,SPGI,MSCI,FIS,REGN,GILD,ZBH,VLO,PCAR,NEM,CI
2019-08-08,138.88999938964844,190.16000366210938,60.2400016784668,91.64450073242188,315.8999938964844,50.85749816894531,15.886667251586914,3.9565000534057617,109.86000061035156,179.89999389648438,278.0400085449219,162.22000122070312,297.7799987792969,42.65999984741211,54.650001525878906,46.400001525878906,66.73999786376953,137.88999938964844,71.26000213623047,133.93881225585938,53.689998626708984,47.16999816894531,33.91999816894531,167.00999450683594,124.30999755859375,377.1700134277344,207.0,1941.010009765625,55.81999969482422,26.08761215209961,117.55000305175781,164.22999572753906,170.32000732421875,217.7899932861328,84.02999877929688,122.0199966430664,94.0,118.47000122070312,205.0399932861328,257.7799987792969,225.47000122070312,136.38999938964844,309.8699951171875,64.81999969482422,134.8834991455078,78.76000213623047,44.33333206176758,39.290000915527344,166.60000610351562
2019-08-09,137.7100067138672,187.85000610351562,59.4005012512207,90.37899780273438,308.92999267578125,50.247501373291016,15.667332649230957,3.8545000553131104,109.73999786376953,179.0500030517578,274.95001220703125,159.1199951171875,294.8299865722656,42.93000030517578,53.900001525878906,46.29999923706055,66.05000305175781,138.52000427246094,71.5,130.14340209960938,53.41999816894531,45.97999954223633,34.189998626708984,166.6699981689453,120.61000061035156,377.010009765625,206.89999389648438,1917.68994140625,55.779998779296875,26.08761215209961,115.75,162.1300048828125,167.72999572753906,218.74000549316406,84.02999877929688,119.37999725341797,93.98999786376953,119.05999755859375,205.97000122070312,256.19000244140625,224.0500030517578,136.5,304.8900146484375,65.23999786376953,134.28155517578125,78.8499984741211,43.473331451416016,39.029998779296875,169.89999389648438
2019-08-12,135.7899932861328,185.3699951171875,58.73550033569336,89.24600219726562,310.8299865722656,50.119998931884766,15.267333030700684,3.786250114440918,107.68000030517578,176.33999633789062,270.0,159.30999755859375,288.6499938964844,42.459999084472656,53.25,45.43000030517578,64.23999786376953,135.75,69.80000305175781,127.79158782958984,53.20000076293945,45.599998474121094,32.43000030517578,164.69000244140625,120.08000183105469,377.0,201.52000427246094,1916.8900146484375,55.689998626708984,26.042295455932617,114.88999938964844,158.80999755859375,165.8699951171875,217.19000244140625,83.9000015258789,116.72000122070312,93.0199966430664,117.7300033569336,204.8699951171875,254.10000610351562,219.9600067138672,132.47000122070312,295.8699951171875,63.97999954223633,134.47572326660156,77.1500015258789,43.186668395996094,38.459999084472656,165.61000061035156
2019-08-13,138.60000610351562,188.4499969482422,59.86349868774414,91.21700286865234,312.2799987792969,52.24250030517578,15.666666984558105,3.901249885559082,109.33999633789062,178.61000061035156,274.5299987792969,164.02999877929688,293.1700134277344,43.459999084472656,53.970001220703125,45.959999084472656,64.83000183105469,137.00999450683594,72.18000030517578,129.818359375,53.5,46.84000015258789,32.11000061035156,167.97999572753906,123.33999633789062,377.2200012207031,204.11000061035156,1943.18994140625,56.369998931884766,26.32930564880371,115.83000183105469,160.52000427246094,168.7100067138672,219.11000061035156,85.38999938964844,119.01000213623047,93.80000305175781,119.0199966430664,207.4600067138672,258.3699951171875,226.30999755859375,134.85000610351562,304.8599853515625,64.30000305175781,134.1456298828125,78.73999786376953,44.22666549682617,37.65999984741211,169.47000122070312
2019-08-14,133.97999572753906,179.7100067138672,58.214500427246094,88.14800262451172,299.1099853515625,50.6875,14.641332626342773,3.7517499923706055,104.80000305175781,173.50999450683594,267.1499938964844,162.05999755859375,283.6600036621094,42.369998931884766,52.31999969482422,43.970001220703125,61.40999984741211,132.85000610351562,70.87999725341797,125.47801208496094,52.9900016784668,45.869998931884766,30.239999771118164,164.0399932861328,120.5999984741211,368.94000244140625,195.55999755859375,1891.18994140625,55.720001220703125,25.74773406982422,114.04000091552734,155.05999755859375,163.83999633789062,212.05999755859375,83.75,115.20999908447266,90.93000030517578,116.0,201.63999938964844,248.61000061035156,218.89999389648438,130.67999267578125,293.5299987792969,63.119998931884766,130.0291290283203,76.0,42.22666549682617,37.970001220703125,160.17999267578125
2019-08-15,133.67999267578125,182.58999633789062,58.362998962402344,88.80599975585938,295.760009765625,50.435001373291016,14.37600040435791,3.719249963760376,105.19999694824219,176.27000427246094,271.8900146484375,166.97000122070312,282.7099914550781,42.349998474121094,52.59000015258789,43.380001068115234,61.31999969482422,133.41000366210938,71.16000366210938,126.11854553222656,53.869998931884766,45.70000076293945,29.670000076293945,162.27000427246094,119.8499984741211,373.4599914550781,196.17999267578125,1904.6700439453125,56.29999923706055,25.936555862426758,113.9000015258789,152.82000732421875,165.07000732421875,215.3000030517578,84.25,115.25,90.44000244140625,118.19999694824219,203.6699981689453,253.1699981689453,222.16000366210938,134.94000244140625,293.1099853515625,62.869998931884766,131.1941680908203,76.72000122070312,42.46666717529297,38.52000045776367,159.6999969482422
2019-08-16,136.1300048828125,183.6999969482422,58.880001068115234,89.62850189208984,302.79998779296875,51.625,14.662667274475098,3.989000082015991,107.72000122070312,178.22999572753906,274.3599853515625,174.60000610351562,287.45001220703125,43.18000030517578,53.59000015258789,44.38999938964844,63.47999954223633,135.1999969482422,73.27999877929688,127.87763214111328,54.40999984741211,46.5,31.18000030517578,165.02999877929688,122.81999969482422,377.0,199.4199981689453,1922.18994140625,56.650001525878906,26.41238784790039,115.30000305175781,156.0,167.02000427246094,217.0,85.02999877929688,116.43000030517578,92.4800033569336,119.12000274658203,206.80999755859375,256.67999267578125,226.22999572753906,138.30999755859375,296.8500061035156,63.13999938964844,133.01942443847656,78.12000274658203,42.98666763305664,38.58000183105469,161.24000549316406
2019-08-19,138.41000366210938,186.1699981689453,59.92250061035156,90.80599975585938,309.3800048828125,52.587501525878906,15.121999740600586,4.269499778747559,108.69000244140625,179.74000549316406,278.07000732421875,178.27999877929688,287.9700012207031,44.0,53.869998931884766,45.25,64.30999755859375,135.2899932861328,74.87000274658203,129.10133361816406,54.689998626708984,47.22999954223633,31.479999542236328,165.86000061035156,124.5999984741211,380.4700012207031,202.1999969482422,1943.72998046875,57.0,26.72205352783203,116.79000091552734,158.30999755859375,168.9600067138672,218.63999938964844,85.97000122070312,117.36000061035156,93.16999816894531,120.0199966430664,208.57000732421875,260.67999267578125,230.30999755859375,138.88999938964844,298.3800048828125,64.11000061035156,134.52427673339844,79.69999694824219,43.253334045410156,38.130001068115234,162.97999572753906
2019-08-20,137.25999450683594,183.80999755859375,59.134498596191406,90.06900024414062,298.989990234375,52.59000015258789,15.057332992553711,4.196750164031982,107.30999755859375,179.24000549316406,277.0400085449219,177.2100067138672,285.7099914550781,43.939998626708984,52.97999954223633,44.68000030517578,63.41999816894531,135.1300048828125,76.06999969482422,127.15105438232422,53.880001068115234,46.599998474121094,30.719999313354492,163.47000122070312,124.30999755859375,381.75,199.97999572753906,1934.4000244140625,56.27000045776367,26.419940948486328,115.04000091552734,155.83999633789062,167.8800048828125,217.94000244140625,83.33999633789062,116.66999816894531,92.12000274658203,118.11000061035156,206.60000610351562,261.239990234375,231.5,139.6199951171875,296.0299987792969,63.439998626708984,133.93203735351562,78.01000213623047,42.91999816894531,38.56999969482422,161.14999389648438
2019-08-21,138.7899932861328,183.5500030517578,59.5625,91.177001953125,297.80999755859375,53.15999984741211,14.722000122070312,4.280749797821045,107.61000061035156,180.94000244140625,282.010009765625,175.24000549316406,291.5299987792969,44.11000061035156,53.2400016784668,45.0,63.25,135.75999450683594,76.69999694824219,128.34608459472656,54.099998474121094,47.150001525878906,31.700000762939453,163.7899932861328,126.04000091552734,383.0,200.67999267578125,1955.75,56.59000015258789,26.555891036987305,115.93000030517578,158.17999267578125,169.69000244140625,219.02000427246094,83.16999816894531,117.68000030517578,92.72000122070312,118.70999908447266,207.10000610351562,264.6199951171875,235.02999877929688,138.1999969482422,297.7799987792969,64.12999725341797,133.42718505859375,78.4000015258789,43.36000061035156,38.529998779296875,162.33999633789062
2019-08-22,137.77999877929688,182.0399932861328,59.47650146484375,90.23300170898438,296.92999267578125,53.1150016784668,14.8100004196167,4.2870001792907715,108.72000122070312,180.08999633789062,280.7699890136719,171.91000366210938,287.69000244140625,43.77000045776367,53.189998626708984,45.619998931884766,63.90999984741211,136.0800018310547,77.1500015258789,128.41299438476562,54.4900016784668,46.779998779296875,31.899999618530273,162.89999389648438,125.20999908447266,385.8800048828125,202.4199981689453,1952.469970703125,56.779998779296875,26.72960662841797,115.22000122070312,158.10000610351562,169.52999877929688,218.27000427246094,83.72000122070312,117.88999938964844,91.83999633789062,118.06999969482422,206.8800048828125,263.32000732421875,236.0,137.97000122070312,295.0199890136719,64.22000122070312,133.1165008544922,77.41999816894531,42.959999084472656,38.4900016784668,155.77999877929688
2019-08-23,133.38999938964844,177.75,57.56449890136719,87.48100280761719,291.44000244140625,50.65999984741211,14.09333324432373,4.060999870300293,106.0199966430664,175.22999572753906,271.8900146484375,164.5399932861328,282.44000244140625,42.43000030517578,51.58000183105469,44.41999816894531,61.95000076293945,131.6699981689453,73.5199966430664,123.87189483642578,53.7400016784668,44.959999084472656,29.540000915527344,156.49000549316406,120.29000091552734,376.8900146484375,196.1999969482422,1898.6700439453125,55.91999816894531,26.29909324645996,111.27999877929688,151.97000122070312,164.8000030517578,214.10000610351562,80.83000183105469,114.05999755859375,89.9000015258789,115.93000030517578,201.82000732421875,257.0400085449219,233.0,134.47000122070312,286.8500061035156,62.5099983215332,129.74757385253906,74.18000030517578,41.686668395996094,39.29999923706055,153.3000030517578
2019-08-26,135.4499969482422,180.36000061035156,58.44449996948242,88.44349670410156,294.9800109863281,51.622501373291016,14.333333015441895,4.136250019073486,106.87000274658203,177.58999633789062,276.42999267578125,165.89999389648438,288.739990234375,43.349998474121094,52.130001068115234,44.97999954223633,62.720001220703125,134.61000061035156,72.91000366210938,124.27342224121094,54.540000915527344,45.560001373291016,30.280000686645508,156.91000366210938,121.66999816894531,380.32000732421875,199.64999389648438,1916.81005859375,56.709999084472656,26.38217544555664,114.36000061035156,152.49000549316406,166.80999755859375,217.13999938964844,80.61000061035156,114.41999816894531,90.38999938964844,117.05000305175781,202.89999389648438,257.20001220703125,231.63999938964844,135.64999389648438,284.7300109863281,63.0,130.9029083251953,73.70999908447266,42.12666702270508,39.45000076293945,152.91000366210938
2019-08-27,135.74000549316406,181.3000030517578,58.391998291015625,88.09149932861328,291.0299987792969,51.040000915527344,14.272000312805176,4.045000076293945,105.73999786376953,178.3800048828125,276.6400146484375,166.1999969482422,289.45001220703125,43.599998474121094,52.38999938964844,44.75,61.65999984741211,134.49000549316406,73.97000122070312,125.40152740478516,54.720001220703125,45.790000915527344,30.200000762939453,157.47999572753906,122.18000030517578,379.989990234375,198.07000732421875,1919.989990234375,57.18000030517578,26.22356414794922,114.12999725341797,149.52999877929688,166.85000610351562,218.50999450683594,79.52999877929688,113.37999725341797,90.73999786376953,117.75,204.72000122070312,257.260009765625,231.22999572753906,136.72999572753906,281.4100036621094,63.310001373291016,130.58251953125,71.70999908447266,42.28666687011719,40.75,146.27000427246094
